series_id,category,value,timestamp
M528,INDUSTRY,6582,1986-09
M528,INDUSTRY,7378,1986-10
M528,INDUSTRY,6960,1986-11
M528,INDUSTRY,7582,1986-12
M528,INDUSTRY,6700,1987-01
M528,INDUSTRY,6604,1987-02
M528,INDUSTRY,7470,1987-03
M528,INDUSTRY,7372,1987-04
M528,INDUSTRY,7312,1987-05
M528,INDUSTRY,8078,1987-06
M528,INDUSTRY,7342,1987-07
M528,INDUSTRY,7624,1987-08
M528,INDUSTRY,7080,1987-09
M528,INDUSTRY,8068,1987-10
M528,INDUSTRY,6940,1987-11
M528,INDUSTRY,7730,1987-12
M528,INDUSTRY,7580,1988-01
M528,INDUSTRY,8184,1988-02
M528,INDUSTRY,8640,1988-03
M528,INDUSTRY,8514,1988-04
M528,INDUSTRY,8522,1988-05
M528,INDUSTRY,8618,1988-06
M528,INDUSTRY,7376,1988-07
M528,INDUSTRY,7858,1988-08
M528,INDUSTRY,8076,1988-09
M528,INDUSTRY,7742,1988-10
M528,INDUSTRY,7312,1988-11
M528,INDUSTRY,7298,1988-12
M528,INDUSTRY,7828,1989-01
M528,INDUSTRY,6834,1989-02
M528,INDUSTRY,7754,1989-03
M528,INDUSTRY,7692,1989-04
M528,INDUSTRY,8326,1989-05
M528,INDUSTRY,8840,1989-06
M528,INDUSTRY,7520,1989-07
M528,INDUSTRY,7954,1989-08
M528,INDUSTRY,7646,1989-09
M528,INDUSTRY,8162,1989-10
M528,INDUSTRY,7708,1989-11
M528,INDUSTRY,7252,1989-12
M528,INDUSTRY,8070,1990-01
M528,INDUSTRY,7740,1990-02
M528,INDUSTRY,8634,1990-03
M528,INDUSTRY,8346,1990-04
M528,INDUSTRY,7904,1990-05
M528,INDUSTRY,8352,1990-06
M528,INDUSTRY,7824,1990-07
M528,INDUSTRY,7974,1990-08
M528,INDUSTRY,6906,1990-09
M528,INDUSTRY,7780,1990-10
M528,INDUSTRY,6714,1990-11
M528,INDUSTRY,5746,1990-12
M528,INDUSTRY,6480,1991-01
M528,INDUSTRY,6602,1991-02
M528,INDUSTRY,7234,1991-03
M528,INDUSTRY,8074,1991-04
M528,INDUSTRY,8056,1991-05
M528,INDUSTRY,7528,1991-06
M528,INDUSTRY,6824,1991-07
M528,INDUSTRY,7852,1991-08
M528,INDUSTRY,7352,1991-09
M528,INDUSTRY,8024,1991-10
M528,INDUSTRY,6954,1991-11
M528,INDUSTRY,6740,1991-12
M528,INDUSTRY,7824,1992-01
M528,INDUSTRY,7386,1992-02
M528,INDUSTRY,8156,1992-03
M528,INDUSTRY,7364,1992-04
M528,INDUSTRY,7130,1992-05
M528,INDUSTRY,7872,1992-06
M528,INDUSTRY,7768,1992-07
M528,INDUSTRY,7756,1992-08
M528,INDUSTRY,7384,1992-09
M528,INDUSTRY,8294,1992-10
M528,INDUSTRY,7490,1992-11
M528,INDUSTRY,6982,1992-12
M528,INDUSTRY,7022,1993-01
M528,INDUSTRY,7204,1993-02
M528,INDUSTRY,7570,1993-03
M528,INDUSTRY,7040,1993-04
M528,INDUSTRY,6680,1993-05
M528,INDUSTRY,7286,1993-06
M528,INDUSTRY,7396,1993-07
M528,INDUSTRY,7930,1993-08
M528,INDUSTRY,7360,1993-09
M528,INDUSTRY,8286,1993-10
M528,INDUSTRY,7458,1993-11
M528,INDUSTRY,7052,1993-12
M529,INDUSTRY,1965,1982-01
M529,INDUSTRY,2150,1982-02
M529,INDUSTRY,2230,1982-03
M529,INDUSTRY,2135,1982-04
M529,INDUSTRY,2325,1982-05
M529,INDUSTRY,2190,1982-06
M529,INDUSTRY,1905,1982-07
M529,INDUSTRY,1885,1982-08
M529,INDUSTRY,1980,1982-09
M529,INDUSTRY,2035,1982-10
M529,INDUSTRY,1990,1982-11
M529,INDUSTRY,1800,1982-12
M529,INDUSTRY,2095,1983-01
M529,INDUSTRY,2185,1983-02
M529,INDUSTRY,2175,1983-03
M529,INDUSTRY,2260,1983-04
M529,INDUSTRY,2155,1983-05
M529,INDUSTRY,2260,1983-06
M529,INDUSTRY,2325,1983-07
M529,INDUSTRY,2490,1983-08
M529,INDUSTRY,2415,1983-09
M529,INDUSTRY,2445,1983-10
M529,INDUSTRY,2400,1983-11
M529,INDUSTRY,2020,1983-12
M529,INDUSTRY,2260,1984-01
M529,INDUSTRY,2395,1984-02
M529,INDUSTRY,2450,1984-03
M529,INDUSTRY,2340,1984-04
M529,INDUSTRY,2455,1984-05
M529,INDUSTRY,2530,1984-06
M529,INDUSTRY,2350,1984-07
M529,INDUSTRY,2645,1984-08
M529,INDUSTRY,2600,1984-09
M529,INDUSTRY,2485,1984-10
M529,INDUSTRY,2100,1984-11
M529,INDUSTRY,1815,1984-12
M529,INDUSTRY,2200,1985-01
M529,INDUSTRY,2340,1985-02
M529,INDUSTRY,2930,1985-03
M529,INDUSTRY,2685,1985-04
M529,INDUSTRY,2660,1985-05
M529,INDUSTRY,2495,1985-06
M529,INDUSTRY,2185,1985-07
M529,INDUSTRY,2520,1985-08
M529,INDUSTRY,2510,1985-09
M529,INDUSTRY,2595,1985-10
M529,INDUSTRY,2345,1985-11
M529,INDUSTRY,2125,1985-12
M529,INDUSTRY,2515,1986-01
M529,INDUSTRY,2645,1986-02
M529,INDUSTRY,2705,1986-03
M529,INDUSTRY,2680,1986-04
M529,INDUSTRY,2575,1986-05
M529,INDUSTRY,2560,1986-06
M529,INDUSTRY,2135,1986-07
M529,INDUSTRY,2510,1986-08
M529,INDUSTRY,2750,1986-09
M529,INDUSTRY,3425,1986-10
M529,INDUSTRY,4225,1986-11
M529,INDUSTRY,5280,1986-12
M529,INDUSTRY,2245,1987-01
M529,INDUSTRY,2265,1987-02
M529,INDUSTRY,2400,1987-03
M529,INDUSTRY,2495,1987-04
M529,INDUSTRY,2355,1987-05
M529,INDUSTRY,2460,1987-06
M529,INDUSTRY,2400,1987-07
M529,INDUSTRY,3045,1987-08
M529,INDUSTRY,3045,1987-09
M529,INDUSTRY,3230,1987-10
M529,INDUSTRY,1505,1987-11
M529,INDUSTRY,5115,1987-12
M529,INDUSTRY,5125,1988-01
M529,INDUSTRY,5420,1988-02
M529,INDUSTRY,5340,1988-03
M529,INDUSTRY,4835,1988-04
M529,INDUSTRY,5005,1988-05
M529,INDUSTRY,5185,1988-06
M529,INDUSTRY,4490,1988-07
M529,INDUSTRY,5585,1988-08
M529,INDUSTRY,4605,1988-09
M529,INDUSTRY,3685,1988-10
M529,INDUSTRY,3580,1988-11
M529,INDUSTRY,3325,1988-12
M529,INDUSTRY,3905,1989-01
M529,INDUSTRY,3715,1989-02
M529,INDUSTRY,4130,1989-03
M529,INDUSTRY,4370,1989-04
M529,INDUSTRY,4685,1989-05
M529,INDUSTRY,4455,1989-06
M529,INDUSTRY,3760,1989-07
M529,INDUSTRY,4180,1989-08
M529,INDUSTRY,3490,1989-09
M529,INDUSTRY,4195,1989-10
M529,INDUSTRY,4855,1989-11
M529,INDUSTRY,3750,1989-12
M529,INDUSTRY,4610,1990-01
M529,INDUSTRY,4370,1990-02
M529,INDUSTRY,4770,1990-03
M529,INDUSTRY,4290,1990-04
M529,INDUSTRY,4435,1990-05
M529,INDUSTRY,4355,1990-06
M529,INDUSTRY,3770,1990-07
M529,INDUSTRY,4640,1990-08
M529,INDUSTRY,3970,1990-09
M529,INDUSTRY,4230,1990-10
M529,INDUSTRY,3945,1990-11
M529,INDUSTRY,3120,1990-12
M529,INDUSTRY,3775,1991-01
M529,INDUSTRY,3555,1991-02
M529,INDUSTRY,3955,1991-03
M529,INDUSTRY,4275,1991-04
M529,INDUSTRY,4380,1991-05
M529,INDUSTRY,3805,1991-06
M529,INDUSTRY,3875,1991-07
M529,INDUSTRY,4450,1991-08
M529,INDUSTRY,4065,1991-09
M529,INDUSTRY,4830,1991-10
M529,INDUSTRY,4040,1991-11
M529,INDUSTRY,4215,1991-12
M529,INDUSTRY,4470,1992-01
M529,INDUSTRY,4300,1992-02
M529,INDUSTRY,4755,1992-03
M529,INDUSTRY,4520,1992-04
M529,INDUSTRY,4345,1992-05
M529,INDUSTRY,4495,1992-06
M529,INDUSTRY,4605,1992-07
M529,INDUSTRY,4550,1992-08
M529,INDUSTRY,4540,1992-09
M529,INDUSTRY,5195,1992-10
M529,INDUSTRY,4665,1992-11
M529,INDUSTRY,4585,1992-12
M529,INDUSTRY,4235,1993-01
M529,INDUSTRY,4205,1993-02
M529,INDUSTRY,4965,1993-03
M529,INDUSTRY,4695,1993-04
M529,INDUSTRY,4500,1993-05
M529,INDUSTRY,4585,1993-06
M529,INDUSTRY,4090,1993-07
M529,INDUSTRY,4900,1993-08
M529,INDUSTRY,4835,1993-09
M529,INDUSTRY,5075,1993-10
M529,INDUSTRY,5020,1993-11
M529,INDUSTRY,4070,1993-12
M530,INDUSTRY,2488,1982-01
M530,INDUSTRY,2814,1982-02
M530,INDUSTRY,3404,1982-03
M530,INDUSTRY,3818,1982-04
M530,INDUSTRY,3686,1982-05
M530,INDUSTRY,4150,1982-06
M530,INDUSTRY,3964,1982-07
M530,INDUSTRY,4146,1982-08
M530,INDUSTRY,3728,1982-09
M530,INDUSTRY,4198,1982-10
M530,INDUSTRY,3910,1982-11
M530,INDUSTRY,3604,1982-12
M530,INDUSTRY,4032,1983-01
M530,INDUSTRY,3706,1983-02
M530,INDUSTRY,4394,1983-03
M530,INDUSTRY,4462,1983-04
M530,INDUSTRY,4688,1983-05
M530,INDUSTRY,4624,1983-06
M530,INDUSTRY,4144,1983-07
M530,INDUSTRY,4342,1983-08
M530,INDUSTRY,4508,1983-09
M530,INDUSTRY,4612,1983-10
M530,INDUSTRY,3848,1983-11
M530,INDUSTRY,4082,1983-12
M530,INDUSTRY,4274,1984-01
M530,INDUSTRY,4248,1984-02
M530,INDUSTRY,5064,1984-03
M530,INDUSTRY,4814,1984-04
M530,INDUSTRY,4722,1984-05
M530,INDUSTRY,4974,1984-06
M530,INDUSTRY,4572,1984-07
M530,INDUSTRY,4842,1984-08
M530,INDUSTRY,4336,1984-09
M530,INDUSTRY,5314,1984-10
M530,INDUSTRY,5004,1984-11
M530,INDUSTRY,4068,1984-12
M530,INDUSTRY,4452,1985-01
M530,INDUSTRY,4268,1985-02
M530,INDUSTRY,4854,1985-03
M530,INDUSTRY,5918,1985-04
M530,INDUSTRY,5634,1985-05
M530,INDUSTRY,5064,1985-06
M530,INDUSTRY,5014,1985-07
M530,INDUSTRY,5580,1985-08
M530,INDUSTRY,5320,1985-09
M530,INDUSTRY,5404,1985-10
M530,INDUSTRY,4718,1985-11
M530,INDUSTRY,4768,1985-12
M530,INDUSTRY,4904,1986-01
M530,INDUSTRY,4740,1986-02
M530,INDUSTRY,5874,1986-03
M530,INDUSTRY,5570,1986-04
M530,INDUSTRY,6046,1986-05
M530,INDUSTRY,5972,1986-06
M530,INDUSTRY,5104,1986-07
M530,INDUSTRY,5684,1986-08
M530,INDUSTRY,5482,1986-09
M530,INDUSTRY,6008,1986-10
M530,INDUSTRY,5270,1986-11
M530,INDUSTRY,5470,1986-12
M530,INDUSTRY,5802,1987-01
M530,INDUSTRY,5698,1987-02
M530,INDUSTRY,6510,1987-03
M530,INDUSTRY,6374,1987-04
M530,INDUSTRY,6370,1987-05
M530,INDUSTRY,7094,1987-06
M530,INDUSTRY,6382,1987-07
M530,INDUSTRY,6326,1987-08
M530,INDUSTRY,5862,1987-09
M530,INDUSTRY,6776,1987-10
M530,INDUSTRY,5672,1987-11
M530,INDUSTRY,5684,1987-12
M530,INDUSTRY,5530,1988-01
M530,INDUSTRY,6016,1988-02
M530,INDUSTRY,6504,1988-03
M530,INDUSTRY,6580,1988-04
M530,INDUSTRY,6520,1988-05
M530,INDUSTRY,6544,1988-06
M530,INDUSTRY,5580,1988-07
M530,INDUSTRY,5624,1988-08
M530,INDUSTRY,6234,1988-09
M530,INDUSTRY,6268,1988-10
M530,INDUSTRY,5880,1988-11
M530,INDUSTRY,5968,1988-12
M530,INDUSTRY,6266,1989-01
M530,INDUSTRY,5348,1989-02
M530,INDUSTRY,6102,1989-03
M530,INDUSTRY,5944,1989-04
M530,INDUSTRY,6452,1989-05
M530,INDUSTRY,7058,1989-06
M530,INDUSTRY,6016,1989-07
M530,INDUSTRY,6282,1989-08
M530,INDUSTRY,6250,1989-09
M530,INDUSTRY,6484,1989-10
M530,INDUSTRY,5766,1989-11
M530,INDUSTRY,5752,1989-12
M530,INDUSTRY,6226,1990-01
M530,INDUSTRY,5992,1990-02
M530,INDUSTRY,6726,1990-03
M530,INDUSTRY,6630,1990-04
M530,INDUSTRY,6130,1990-05
M530,INDUSTRY,6610,1990-06
M530,INDUSTRY,6316,1990-07
M530,INDUSTRY,6118,1990-08
M530,INDUSTRY,5318,1990-09
M530,INDUSTRY,6088,1990-10
M530,INDUSTRY,5136,1990-11
M530,INDUSTRY,4498,1990-12
M530,INDUSTRY,4970,1991-01
M530,INDUSTRY,5180,1991-02
M530,INDUSTRY,5652,1991-03
M530,INDUSTRY,6364,1991-04
M530,INDUSTRY,6304,1991-05
M530,INDUSTRY,6006,1991-06
M530,INDUSTRY,5274,1991-07
M530,INDUSTRY,6072,1991-08
M530,INDUSTRY,5726,1991-09
M530,INDUSTRY,6092,1991-10
M530,INDUSTRY,5338,1991-11
M530,INDUSTRY,5054,1991-12
M530,INDUSTRY,6036,1992-01
M530,INDUSTRY,5666,1992-02
M530,INDUSTRY,6254,1992-03
M530,INDUSTRY,5556,1992-04
M530,INDUSTRY,5392,1992-05
M530,INDUSTRY,6074,1992-06
M530,INDUSTRY,5926,1992-07
M530,INDUSTRY,5936,1992-08
M530,INDUSTRY,5568,1992-09
M530,INDUSTRY,6216,1992-10
M530,INDUSTRY,5624,1992-11
M530,INDUSTRY,5148,1992-12
M530,INDUSTRY,5328,1993-01
M530,INDUSTRY,5524,1993-02
M530,INDUSTRY,5584,1993-03
M530,INDUSTRY,5162,1993-04
M530,INDUSTRY,4880,1993-05
M530,INDUSTRY,5452,1993-06
M530,INDUSTRY,5760,1993-07
M530,INDUSTRY,5970,1993-08
M530,INDUSTRY,5426,1993-09
M530,INDUSTRY,6256,1993-10
M530,INDUSTRY,5450,1993-11
M530,INDUSTRY,5424,1993-12
M531,INDUSTRY,5171,1977-01
M531,INDUSTRY,5228,1977-02
M531,INDUSTRY,5325,1977-03
M531,INDUSTRY,5197,1977-04
M531,INDUSTRY,5133,1977-05
M531,INDUSTRY,4964,1977-06
M531,INDUSTRY,4854,1977-07
M531,INDUSTRY,4787,1977-08
M531,INDUSTRY,4859,1977-09
M531,INDUSTRY,4876,1977-10
M531,INDUSTRY,4855,1977-11
M531,INDUSTRY,4906,1977-12
M531,INDUSTRY,4963,1978-01
M531,INDUSTRY,5128,1978-02
M531,INDUSTRY,5201,1978-03
M531,INDUSTRY,5190,1978-04
M531,INDUSTRY,5038,1978-05
M531,INDUSTRY,4877,1978-06
M531,INDUSTRY,4705,1978-07
M531,INDUSTRY,4632,1978-08
M531,INDUSTRY,4669,1978-09
M531,INDUSTRY,4740,1978-10
M531,INDUSTRY,4731,1978-11
M531,INDUSTRY,4852,1978-12
M531,INDUSTRY,4811,1979-01
M531,INDUSTRY,4932,1979-02
M531,INDUSTRY,4964,1979-03
M531,INDUSTRY,4975,1979-04
M531,INDUSTRY,4868,1979-05
M531,INDUSTRY,5003,1979-06
M531,INDUSTRY,4893,1979-07
M531,INDUSTRY,4843,1979-08
M531,INDUSTRY,4875,1979-09
M531,INDUSTRY,5063,1979-10
M531,INDUSTRY,5207,1979-11
M531,INDUSTRY,5335,1979-12
M531,INDUSTRY,5301,1980-01
M531,INDUSTRY,5374,1980-02
M531,INDUSTRY,5721,1980-03
M531,INDUSTRY,5769,1980-04
M531,INDUSTRY,5568,1980-05
M531,INDUSTRY,5534,1980-06
M531,INDUSTRY,5570,1980-07
M531,INDUSTRY,5659,1980-08
M531,INDUSTRY,5776,1980-09
M531,INDUSTRY,5832,1980-10
M531,INDUSTRY,5826,1980-11
M531,INDUSTRY,5800,1980-12
M531,INDUSTRY,5883,1981-01
M531,INDUSTRY,6065,1981-02
M531,INDUSTRY,6098,1981-03
M531,INDUSTRY,6123,1981-04
M531,INDUSTRY,6213,1981-05
M531,INDUSTRY,6015,1981-06
M531,INDUSTRY,6103,1981-07
M531,INDUSTRY,6232,1981-08
M531,INDUSTRY,6284,1981-09
M531,INDUSTRY,6285,1981-10
M531,INDUSTRY,6075,1981-11
M531,INDUSTRY,5894,1981-12
M531,INDUSTRY,6016,1982-01
M531,INDUSTRY,6068,1982-02
M531,INDUSTRY,6042,1982-03
M531,INDUSTRY,5983,1982-04
M531,INDUSTRY,5915,1982-05
M531,INDUSTRY,5853,1982-06
M531,INDUSTRY,5867,1982-07
M531,INDUSTRY,5977,1982-08
M531,INDUSTRY,6163,1982-09
M531,INDUSTRY,5986,1982-10
M531,INDUSTRY,5881,1982-11
M531,INDUSTRY,5809,1982-12
M531,INDUSTRY,5770,1983-01
M531,INDUSTRY,5950,1983-02
M531,INDUSTRY,5997,1983-03
M531,INDUSTRY,5924,1983-04
M531,INDUSTRY,5824,1983-05
M531,INDUSTRY,5772,1983-06
M531,INDUSTRY,5817,1983-07
M531,INDUSTRY,5858,1983-08
M531,INDUSTRY,5870,1983-09
M531,INDUSTRY,5862,1983-10
M531,INDUSTRY,5964,1983-11
M531,INDUSTRY,5940,1983-12
M531,INDUSTRY,6021,1984-01
M531,INDUSTRY,6097,1984-02
M531,INDUSTRY,6178,1984-03
M531,INDUSTRY,6287,1984-04
M531,INDUSTRY,6283,1984-05
M531,INDUSTRY,6257,1984-06
M531,INDUSTRY,6186,1984-07
M531,INDUSTRY,6176,1984-08
M531,INDUSTRY,6265,1984-09
M531,INDUSTRY,6239,1984-10
M531,INDUSTRY,6327,1984-11
M531,INDUSTRY,6155,1984-12
M531,INDUSTRY,6299,1985-01
M531,INDUSTRY,6415,1985-02
M531,INDUSTRY,6488,1985-03
M531,INDUSTRY,6282,1985-04
M531,INDUSTRY,6198,1985-05
M531,INDUSTRY,6445,1985-06
M531,INDUSTRY,6535,1985-07
M531,INDUSTRY,6555,1985-08
M531,INDUSTRY,6603,1985-09
M531,INDUSTRY,6770,1985-10
M531,INDUSTRY,6792,1985-11
M531,INDUSTRY,6484,1985-12
M531,INDUSTRY,6769,1986-01
M531,INDUSTRY,6916,1986-02
M531,INDUSTRY,6784,1986-03
M531,INDUSTRY,6826,1986-04
M531,INDUSTRY,6697,1986-05
M531,INDUSTRY,6361,1986-06
M531,INDUSTRY,6393,1986-07
M531,INDUSTRY,6484,1986-08
M531,INDUSTRY,6590,1986-09
M531,INDUSTRY,6653,1986-10
M531,INDUSTRY,6715,1986-11
M531,INDUSTRY,6541,1986-12
M531,INDUSTRY,6495,1987-01
M531,INDUSTRY,6625,1987-02
M531,INDUSTRY,6607,1987-03
M531,INDUSTRY,6554,1987-04
M531,INDUSTRY,6432,1987-05
M531,INDUSTRY,6233,1987-06
M531,INDUSTRY,6237,1987-07
M531,INDUSTRY,5979,1987-08
M531,INDUSTRY,6088,1987-09
M531,INDUSTRY,6002,1987-10
M531,INDUSTRY,5970,1987-11
M531,INDUSTRY,6251,1987-12
M531,INDUSTRY,6282,1988-01
M531,INDUSTRY,6341,1988-02
M531,INDUSTRY,6302,1988-03
M531,INDUSTRY,6257,1988-04
M532,INDUSTRY,4150,1977-01
M532,INDUSTRY,4060,1977-02
M532,INDUSTRY,4335,1977-03
M532,INDUSTRY,4010,1977-04
M532,INDUSTRY,3980,1977-05
M532,INDUSTRY,3905,1977-06
M532,INDUSTRY,3940,1977-07
M532,INDUSTRY,3945,1977-08
M532,INDUSTRY,3995,1977-09
M532,INDUSTRY,3875,1977-10
M532,INDUSTRY,3825,1977-11
M532,INDUSTRY,3985,1977-12
M532,INDUSTRY,3935,1978-01
M532,INDUSTRY,3815,1978-02
M532,INDUSTRY,3745,1978-03
M532,INDUSTRY,3760,1978-04
M532,INDUSTRY,3575,1978-05
M532,INDUSTRY,3435,1978-06
M532,INDUSTRY,3530,1978-07
M532,INDUSTRY,3660,1978-08
M532,INDUSTRY,3685,1978-09
M532,INDUSTRY,3825,1978-10
M532,INDUSTRY,3915,1978-11
M532,INDUSTRY,4100,1978-12
M532,INDUSTRY,4085,1979-01
M532,INDUSTRY,4175,1979-02
M532,INDUSTRY,4280,1979-03
M532,INDUSTRY,4350,1979-04
M532,INDUSTRY,4375,1979-05
M532,INDUSTRY,4535,1979-06
M532,INDUSTRY,4760,1979-07
M532,INDUSTRY,4975,1979-08
M532,INDUSTRY,5110,1979-09
M532,INDUSTRY,5405,1979-10
M532,INDUSTRY,5720,1979-11
M532,INDUSTRY,5525,1979-12
M532,INDUSTRY,6140,1980-01
M532,INDUSTRY,6380,1980-02
M532,INDUSTRY,6635,1980-03
M532,INDUSTRY,6855,1980-04
M532,INDUSTRY,7215,1980-05
M532,INDUSTRY,7635,1980-06
M532,INDUSTRY,8065,1980-07
M532,INDUSTRY,8505,1980-08
M532,INDUSTRY,8705,1980-09
M532,INDUSTRY,8915,1980-10
M532,INDUSTRY,8995,1980-11
M532,INDUSTRY,7860,1980-12
M532,INDUSTRY,9095,1981-01
M532,INDUSTRY,9215,1981-02
M532,INDUSTRY,9360,1981-03
M532,INDUSTRY,9455,1981-04
M532,INDUSTRY,9355,1981-05
M532,INDUSTRY,9195,1981-06
M532,INDUSTRY,9430,1981-07
M532,INDUSTRY,9590,1981-08
M532,INDUSTRY,9735,1981-09
M532,INDUSTRY,9820,1981-10
M532,INDUSTRY,9840,1981-11
M532,INDUSTRY,8635,1981-12
M532,INDUSTRY,9680,1982-01
M532,INDUSTRY,9530,1982-02
M532,INDUSTRY,9210,1982-03
M532,INDUSTRY,9135,1982-04
M532,INDUSTRY,8930,1982-05
M532,INDUSTRY,8945,1982-06
M532,INDUSTRY,8985,1982-07
M532,INDUSTRY,9010,1982-08
M532,INDUSTRY,8995,1982-09
M532,INDUSTRY,8945,1982-10
M532,INDUSTRY,8915,1982-11
M532,INDUSTRY,7695,1982-12
M532,INDUSTRY,8675,1983-01
M532,INDUSTRY,8495,1983-02
M532,INDUSTRY,8275,1983-03
M532,INDUSTRY,7820,1983-04
M532,INDUSTRY,7780,1983-05
M532,INDUSTRY,7710,1983-06
M532,INDUSTRY,7660,1983-07
M532,INDUSTRY,7670,1983-08
M532,INDUSTRY,7745,1983-09
M532,INDUSTRY,7810,1983-10
M532,INDUSTRY,7885,1983-11
M532,INDUSTRY,6670,1983-12
M532,INDUSTRY,7985,1984-01
M532,INDUSTRY,8015,1984-02
M532,INDUSTRY,7880,1984-03
M532,INDUSTRY,7850,1984-04
M532,INDUSTRY,7840,1984-05
M532,INDUSTRY,7995,1984-06
M532,INDUSTRY,8130,1984-07
M532,INDUSTRY,8335,1984-08
M532,INDUSTRY,8460,1984-09
M532,INDUSTRY,8620,1984-10
M532,INDUSTRY,8685,1984-11
M532,INDUSTRY,7805,1984-12
M532,INDUSTRY,8830,1985-01
M532,INDUSTRY,8890,1985-02
M532,INDUSTRY,8775,1985-03
M532,INDUSTRY,8870,1985-04
M532,INDUSTRY,8915,1985-05
M532,INDUSTRY,9060,1985-06
M532,INDUSTRY,9275,1985-07
M532,INDUSTRY,9340,1985-08
M532,INDUSTRY,9520,1985-09
M532,INDUSTRY,9600,1985-10
M532,INDUSTRY,9610,1985-11
M532,INDUSTRY,8595,1985-12
M532,INDUSTRY,9635,1986-01
M532,INDUSTRY,9785,1986-02
M532,INDUSTRY,9690,1986-03
M532,INDUSTRY,9700,1986-04
M532,INDUSTRY,9745,1986-05
M532,INDUSTRY,8780,1986-06
M532,INDUSTRY,8890,1986-07
M532,INDUSTRY,8810,1986-08
M532,INDUSTRY,8750,1986-09
M532,INDUSTRY,8620,1986-10
M532,INDUSTRY,8385,1986-11
M532,INDUSTRY,8180,1986-12
M532,INDUSTRY,7280,1987-01
M532,INDUSTRY,7565,1987-02
M532,INDUSTRY,7020,1987-03
M532,INDUSTRY,6865,1987-04
M532,INDUSTRY,6675,1987-05
M532,INDUSTRY,6530,1987-06
M532,INDUSTRY,6545,1987-07
M532,INDUSTRY,6120,1987-08
M532,INDUSTRY,6165,1987-09
M532,INDUSTRY,6065,1987-10
M532,INDUSTRY,5735,1987-11
M532,INDUSTRY,6920,1987-12
M532,INDUSTRY,6660,1988-01
M532,INDUSTRY,6735,1988-02
M532,INDUSTRY,6815,1988-03
M532,INDUSTRY,6815,1988-04
M533,INDUSTRY,4080,1982-01
M533,INDUSTRY,4162,1982-02
M533,INDUSTRY,4200,1982-03
M533,INDUSTRY,4156,1982-04
M533,INDUSTRY,4129,1982-05
M533,INDUSTRY,4064,1982-06
M533,INDUSTRY,4070,1982-07
M533,INDUSTRY,4175,1982-08
M533,INDUSTRY,4364,1982-09
M533,INDUSTRY,4179,1982-10
M533,INDUSTRY,4098,1982-11
M533,INDUSTRY,4270,1982-12
M533,INDUSTRY,4035,1983-01
M533,INDUSTRY,4251,1983-02
M533,INDUSTRY,4342,1983-03
M533,INDUSTRY,4360,1983-04
M533,INDUSTRY,4268,1983-05
M533,INDUSTRY,4230,1983-06
M533,INDUSTRY,4285,1983-07
M533,INDUSTRY,4324,1983-08
M533,INDUSTRY,4321,1983-09
M533,INDUSTRY,4300,1983-10
M533,INDUSTRY,4387,1983-11
M533,INDUSTRY,4606,1983-12
M533,INDUSTRY,4424,1984-01
M533,INDUSTRY,4494,1984-02
M533,INDUSTRY,4602,1984-03
M533,INDUSTRY,4717,1984-04
M533,INDUSTRY,4715,1984-05
M533,INDUSTRY,4658,1984-06
M533,INDUSTRY,4560,1984-07
M533,INDUSTRY,4509,1984-08
M533,INDUSTRY,4573,1984-09
M533,INDUSTRY,4515,1984-10
M533,INDUSTRY,4590,1984-11
M533,INDUSTRY,4594,1984-12
M533,INDUSTRY,4533,1985-01
M533,INDUSTRY,4637,1985-02
M533,INDUSTRY,4733,1985-03
M533,INDUSTRY,4508,1985-04
M533,INDUSTRY,4415,1985-05
M533,INDUSTRY,4633,1985-06
M533,INDUSTRY,4680,1985-07
M533,INDUSTRY,4687,1985-08
M533,INDUSTRY,4699,1985-09
M533,INDUSTRY,4850,1985-10
M533,INDUSTRY,4870,1985-11
M533,INDUSTRY,4765,1985-12
M533,INDUSTRY,4842,1986-01
M533,INDUSTRY,4959,1986-02
M533,INDUSTRY,4846,1986-03
M533,INDUSTRY,4886,1986-04
M533,INDUSTRY,4748,1986-05
M533,INDUSTRY,4605,1986-06
M533,INDUSTRY,4615,1986-07
M533,INDUSTRY,4722,1986-08
M533,INDUSTRY,4840,1986-09
M533,INDUSTRY,4929,1986-10
M533,INDUSTRY,5038,1986-11
M533,INDUSTRY,4905,1986-12
M533,INDUSTRY,5039,1987-01
M533,INDUSTRY,5112,1987-02
M533,INDUSTRY,5203,1987-03
M533,INDUSTRY,5181,1987-04
M533,INDUSTRY,5097,1987-05
M533,INDUSTRY,4927,1987-06
M533,INDUSTRY,4928,1987-07
M533,INDUSTRY,4755,1987-08
M533,INDUSTRY,4855,1987-09
M533,INDUSTRY,4787,1987-10
M533,INDUSTRY,4823,1987-11
M533,INDUSTRY,4840,1987-12
M533,INDUSTRY,4867,1988-01
M533,INDUSTRY,4950,1988-02
M533,INDUSTRY,4994,1988-03
M533,INDUSTRY,4939,1988-04
M533,INDUSTRY,4894,1988-05
M533,INDUSTRY,4685,1988-06
M533,INDUSTRY,4677,1988-07
M533,INDUSTRY,4765,1988-08
M533,INDUSTRY,4823,1988-09
M533,INDUSTRY,4951,1988-10
M533,INDUSTRY,4979,1988-11
M533,INDUSTRY,4999,1988-12
M533,INDUSTRY,4896,1989-01
M533,INDUSTRY,4818,1989-02
M533,INDUSTRY,4837,1989-03
M533,INDUSTRY,4810,1989-04
